elapsed_s,beacon_letter,rssi,accuracy_m,proximity,pos_x,pos_y,nearest_letter,distance_to_nearest,confidence,motion_state,accel_magnitude,filtered_pos_x,filtered_pos_y
36.51,H,-46,-1.00,Unknown,9.16,23.06,H,3.06,weak,stationary,0.0047,9.16,23.06
36.51,K,-89,3.80,Far,9.16,23.06,H,3.06,weak,stationary,0.0047,9.16,23.06
36.51,M,-89,5.59,Far,9.16,23.06,H,3.06,weak,stationary,0.0047,9.16,23.06
37.51,A,-84,18.26,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,B,-79,14.60,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,C,-74,6.59,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,E,-77,10.39,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,F,-93,7.10,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,H,-32,-1.00,Unknown,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,K,-89,4.03,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
37.51,M,-90,5.65,Far,9.15,23.07,H,3.05,weak,stationary,0.0359,9.15,23.07
38.51,A,-84,18.74,Far,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,B,-81,15.32,Far,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,C,-73,6.35,Far,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,E,-78,10.64,Far,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,F,-65,-1.00,Unknown,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,H,-48,5.69,Far,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,K,-92,4.69,Far,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
38.51,M,-63,-1.00,Unknown,8.87,23.60,H,2.65,weak,walking,0.2695,8.87,23.60
39.51,A,-84,18.99,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,B,-57,-1.00,Unknown,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,C,-73,6.42,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,E,-77,10.38,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,F,-75,7.61,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,H,-60,5.02,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,K,-88,3.50,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
39.51,M,-70,5.04,Far,10.51,24.56,H,1.53,weak,trotting,0.5729,10.51,24.56
40.51,A,-83,18.98,Far,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,B,-66,16.42,Far,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,C,-75,6.94,Far,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,E,-76,9.77,Far,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,F,-82,8.27,Far,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,H,-68,4.33,Far,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,K,-86,2.63,Near,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
40.51,M,-49,-1.00,Unknown,12.27,26.33,H,2.29,weak,trotting,0.7382,12.27,26.33
41.51,A,-82,18.73,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,B,-72,17.12,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,C,-76,7.37,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,E,-75,8.85,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,F,-85,8.17,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,H,-76,5.08,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,K,-60,-1.00,Unknown,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
41.51,M,-61,5.23,Far,11.19,24.07,H,2.27,weak,trotting,0.0187,11.19,24.07
42.51,A,-82,18.75,Far,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,B,-75,17.55,Far,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,C,-77,7.78,Far,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,E,-74,8.36,Far,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,F,-88,8.43,Far,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,H,-82,5.68,Far,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,K,-42,-1.00,Unknown,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
42.51,M,-43,-1.00,Unknown,10.31,21.73,H,1.76,weak,trotting,0.5719,10.31,21.73
43.51,A,-83,19.18,Far,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,B,-78,18.13,Far,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,C,-77,8.26,Far,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,E,-75,8.54,Far,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,F,-91,9.03,Far,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,H,-57,-1.00,Unknown,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,K,-55,2.73,Near,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
43.51,M,-56,4.66,Far,8.62,22.56,H,2.91,weak,trotting,0.6150,8.62,22.56
44.51,A,-85,20.31,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,B,-79,18.22,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,C,-77,8.47,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,E,-76,8.70,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,F,-93,9.70,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,H,-66,4.71,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,K,-66,3.46,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
44.51,M,-66,4.48,Far,7.99,23.39,H,3.29,weak,trotting,0.2255,7.99,23.39
45.51,A,-86,21.31,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,B,-80,18.52,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,C,-76,8.19,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,E,-76,8.85,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,F,-94,9.56,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,H,-72,4.18,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,K,-73,3.90,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
45.51,M,-73,4.65,Far,7.78,23.97,H,3.01,weak,trotting,0.5410,7.78,23.97
46.51,A,-85,21.79,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,B,-82,19.51,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,C,-75,7.79,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,E,-77,9.11,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,F,-94,9.78,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,H,-75,3.60,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,K,-77,3.52,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
46.51,M,-78,4.65,Far,7.61,24.39,H,2.88,weak,trotting,0.3063,7.61,24.39
47.51,A,-86,22.42,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,B,-84,20.60,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,C,-74,7.30,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,E,-78,9.58,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,F,-95,10.11,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,H,-78,3.38,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,K,-81,3.83,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
47.51,M,-81,4.77,Far,7.68,25.16,H,2.47,weak,trotting,0.4313,7.68,25.16
48.51,A,-86,23.03,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,B,-85,21.34,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,C,-74,6.93,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,E,-78,9.78,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,F,-67,-1.00,Unknown,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,H,-80,3.13,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,K,-83,4.08,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
48.51,M,-84,4.74,Far,9.09,23.09,H,3.04,weak,trotting,0.6719,9.09,23.09
49.51,A,-86,23.79,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,B,-87,22.76,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,C,-73,6.48,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,E,-78,9.96,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,F,-47,-1.00,Unknown,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,H,-82,3.05,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,K,-85,4.28,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
49.51,M,-87,5.26,Far,10.44,20.99,H,1.09,weak,trotting,0.1541,10.44,20.99
50.51,A,-86,24.52,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,B,-88,24.06,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,C,-72,5.97,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,E,-78,10.25,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,F,-33,-1.00,Unknown,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,H,-83,3.07,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,K,-87,4.63,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
50.51,M,-89,5.49,Far,11.79,18.89,H,2.11,weak,trotting,0.5367,11.79,18.89
51.51,A,-86,25.00,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,B,-87,24.37,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,C,-71,5.28,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,E,-78,10.53,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,F,-52,10.41,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,H,-83,2.91,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,K,-89,5.09,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
51.51,M,-89,5.32,Far,13.21,16.83,H,4.28,weak,trotting,0.5561,13.21,16.83
52.51,A,-86,25.67,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,B,-89,26.16,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,C,-70,4.79,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,E,-79,11.03,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,F,-65,10.67,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,H,-83,2.80,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,K,-91,5.60,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
52.51,M,-88,4.76,Far,13.36,17.84,H,4.00,weak,trotting,0.2432,13.36,17.84
53.51,A,-87,26.31,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,B,-89,27.22,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,C,-69,4.42,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,E,-79,11.24,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,F,-74,10.82,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,H,-84,2.80,Near,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,K,-91,5.67,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
53.51,M,-89,5.02,Far,12.52,20.18,H,2.52,weak,trotting,0.4079,12.52,20.18
54.51,A,-88,27.46,Far,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,B,-88,26.95,Far,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,C,-69,4.26,Far,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,E,-79,11.57,Far,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,F,-52,-1.00,Unknown,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,H,-84,2.79,Near,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,K,-64,-1.00,Unknown,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
54.51,M,-89,4.95,Far,13.06,17.74,H,3.81,weak,trotting,0.5811,13.06,17.74
55.51,A,-88,28.60,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,B,-88,27.76,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,C,-69,4.23,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,E,-79,11.54,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,F,-66,11.18,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,H,-86,3.06,Near,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,K,-73,5.94,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
55.51,M,-91,5.42,Far,12.21,17.85,H,3.08,weak,trotting,0.1605,12.21,17.85
56.51,A,-88,29.08,Far,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,B,-61,-1.00,Unknown,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,C,-69,3.88,Far,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,E,-78,11.13,Far,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,F,-46,-1.00,Unknown,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,H,-86,3.08,Far,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,K,-80,6.66,Far,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
56.51,M,-91,5.62,Far,13.83,15.93,H,4.28,weak,trotting,0.0029,13.83,15.93
57.51,A,-86,28.28,Far,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,B,-43,-1.00,Unknown,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,C,-67,3.13,Far,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,E,-77,10.58,Far,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,F,-32,-1.00,Unknown,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,H,-86,3.01,Far,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,K,-84,7.26,Far,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
57.51,M,-64,-1.00,Unknown,14.25,15.50,H,4.50,weak,walking,0.0188,14.25,15.50
58.51,A,-85,27.22,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,B,-30,-1.00,Unknown,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,C,-66,2.68,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,E,-77,10.13,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,F,-51,10.92,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,H,-86,3.12,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,K,-86,6.35,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
58.51,M,-73,6.14,Far,14.26,15.51,H,4.52,weak,stationary,0.0010,14.26,15.51
59.51,A,-84,25.49,Far,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,B,-21,-1.00,Unknown,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,C,-66,2.55,Near,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,E,-75,9.36,Far,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,F,-64,11.03,Far,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,H,-88,3.57,Far,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,K,-87,5.97,Far,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
59.51,M,-80,6.57,Far,16.21,17.07,H,4.79,weak,trotting,0.1308,16.21,17.07
60.51,A,-83,25.12,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,B,-41,33.83,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,C,-66,2.60,Near,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,E,-78,10.12,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,F,-74,11.39,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,H,-89,3.97,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,K,-88,5.84,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
60.51,M,-82,5.65,Far,17.62,18.88,H,2.63,weak,trotting,0.5730,17.62,18.88
61.51,A,-83,24.15,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,B,-55,33.98,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,C,-67,2.77,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,E,-79,10.73,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,F,-81,11.65,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,H,-88,3.65,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,K,-89,5.98,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
61.51,M,-85,5.83,Far,17.11,20.79,H,3.00,weak,trotting,0.3720,17.11,20.79
62.51,A,-82,23.32,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,B,-66,35.14,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,C,-68,2.98,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,E,-79,10.64,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,F,-86,12.27,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,H,-86,2.82,Near,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,K,-90,6.10,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
62.51,M,-87,5.99,Far,15.43,22.66,H,5.28,weak,trotting,0.2456,15.43,22.66
63.51,A,-83,23.62,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,B,-72,34.46,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,C,-70,3.40,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,E,-78,10.72,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,F,-90,12.59,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,H,-84,2.37,Near,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,K,-91,6.32,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
63.51,M,-88,5.85,Far,13.45,24.18,H,3.90,weak,trotting,0.8393,13.45,24.18
64.51,A,-84,23.92,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,B,-75,33.45,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,C,-72,3.95,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,E,-79,11.08,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,F,-92,12.86,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,H,-83,2.24,Near,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,K,-91,6.27,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
64.51,M,-88,5.61,Far,11.93,25.06,H,2.15,weak,trotting,0.3748,11.93,25.06
65.51,A,-84,24.19,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,B,-79,33.90,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,C,-74,4.60,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,E,-78,10.94,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,F,-94,13.08,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,H,-84,2.29,Near,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,K,-91,6.09,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
65.51,M,-88,5.42,Far,10.62,25.21,H,1.00,weak,trotting,0.4229,10.62,25.21
66.51,A,-84,24.21,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,B,-82,34.58,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,C,-75,5.15,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,E,-78,10.82,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,F,-94,12.57,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,H,-83,2.10,Near,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,K,-91,6.07,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
66.51,M,-90,5.61,Far,9.52,25.16,H,0.96,weak,trotting,0.6071,9.52,25.16
67.51,A,-84,24.47,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,B,-82,32.64,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,C,-76,5.80,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,E,-78,11.03,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,F,-94,11.66,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,H,-82,1.83,Near,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,K,-91,6.28,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
67.51,M,-89,5.42,Far,8.93,24.99,H,1.47,weak,trotting,0.0402,8.93,24.99
68.51,A,-85,24.93,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,B,-83,31.87,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,C,-77,6.50,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,E,-79,11.37,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,F,-94,10.97,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,H,-80,1.36,Near,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,K,-92,6.58,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
68.51,M,-91,5.79,Far,8.39,25.08,H,1.85,weak,trotting,0.2306,8.39,25.08
69.51,A,-85,24.89,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,B,-83,31.54,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,C,-78,7.25,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,E,-79,11.53,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,F,-95,11.45,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,H,-78,1.01,Near,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,K,-93,6.94,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
69.51,M,-92,6.13,Far,7.88,25.19,H,2.27,weak,trotting,0.0645,7.88,25.19
70.51,A,-84,24.86,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,B,-84,31.55,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,C,-78,7.46,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,E,-79,11.68,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,F,-95,11.25,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,H,-77,0.88,Near,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,K,-93,7.17,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
70.51,M,-89,4.94,Far,7.57,25.32,H,2.53,weak,trotting,0.7117,7.57,25.32
71.51,A,-84,24.55,Far,7.13,25.76,H,2.88,weak,trotting,0.3008,7.13,25.76
71.51,B,-84,30.91,Far,7.13,25.76,H,2.88,weak,trotting,0.3008,7.13,25.76
